,user_id,order_id,order_date,booking_date,order_status,device_id,dport,aport,dport_city,aport_city,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time
111,M3335012922,D00000213,2022/1/5 18:54,2022/1/5 0:00,S,p36xb-z9nnh-7n1iz-wuz44-fucnh,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,51
112,M3037584278,D00000172,2022/1/4 22:05,2022/1/4 0:00,S,91e9c-l8add-5gr92-l93y7-t80hh,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90
113,M179838947,D00000301,2022/1/7 21:02,2022/1/7 0:00,S,l0k08-wc5i1-uu88w-13kqy-tzaoq,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,98
114,M2355415656,D00000290,2022/1/7 17:05,2022/1/7 0:00,S,vta95-94w3q-u0m2o-84upz-kr9qb,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,113
115,M4975832458,D00000183,2022/1/5 10:35,2022/1/5 0:00,S,l9stm-vvwrl-n9ihf-q9a26-fsp21,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,110
116,M90718083,D00000264,2022/1/7 0:25,2022/1/7 0:00,S,lzfpu-ai9so-740tn-no9tz-75d0k,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,97
117,M201813333,D00000259,2022/1/6 21:11,2022/1/6 0:00,R,hz6kt-e1pgq-4sdsy-mzb0w-v45zr,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,54
118,M3965536750,D00000275,2022/1/7 13:01,2022/1/7 0:00,S,2607v-dpczy-gftab-obtnw-mjre7,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,70
119,M2283129722,D00000109,2022/1/3 16:08,2022/1/3 0:00,R,m9i6r-8ckui-1xufc-46wms-6xr2c,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,138
120,M2232981833,D00000112,2022/1/3 17:01,2022/1/3 0:00,S,gos4k-dyrn9-gnok7-mntwz-ls39e,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,113
121,M2853759416,D00000239,2022/1/6 14:29,2022/1/6 0:00,S,btux7-gyg8o-a3hym-lvk92-g05ry,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,84
122,M4700421720,D00000036,2022/1/1 20:17,2022/1/1 0:00,R,q5wyt-90uun-38qgl-h24az-9449r,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,37
123,M186151121,D00000010,2021/12/31 23:59,2021/12/31 0:00,S,so9qh-pu0kf-j54o6-f5i57-c9lw6,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,145
124,M2773888989,D00000315,2022/1/8 11:59,2022/1/8 0:00,R,5humy-or43p-7wkc2-itvl6-i6ser,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,112
125,M4242707989,D00000051,2022/1/2 11:04,2022/1/2 0:00,S,2u6ti-l9e30-jp4hf-z4j71-r5gtd,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,129
126,M515304932,D00000323,2022/1/8 15:25,2022/1/8 0:00,S,5tbzl-os07a-ykmhe-83yi8-3f8kv,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,82
127,M578947748,D00000271,2022/1/7 10:01,2022/1/7 0:00,S,ldzbh-r6kgk-2x0d4-zzj5d-1otjp,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90
128,M4304556095,D00000331,2022/1/8 18:00,2022/1/8 0:00,S,tifpo-wakpi-2s990-49o40-u98jk,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,139
129,M3057665075,D00000190,2022/1/5 13:07,2022/1/5 0:00,T,zq9on-6xntc-57ktm-8vmkx-ky93w,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,48
130,M4350479689,D00000127,2022/1/4 0:24,2022/1/4 0:00,S,mdu8c-5pry9-5ohra-n9r2m-u8dtu,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,119
131,M69068472,D00000268,2022/1/7 8:35,2022/1/7 0:00,S,nqvpn-gp1yn-vgfhd-9qdnp-7zyon,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,94
132,M294443009,D00000210,2022/1/5 18:20,2022/1/5 0:00,R,vtqyh-6udvx-nbgra-nijpm-5wuyc,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,51
133,M2508237835,D00000053,2022/1/2 11:28,2022/1/2 0:00,S,j8vzs-jbtms-02ppr-peqb5-qs3me,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,139
134,M2509523926,D00000346,2022/1/8 23:15,2022/1/8 0:00,S,sovma-sd7vt-bwuu9-scn7h-w8vi4,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,77
135,M172668449,D00000334,2022/1/8 19:15,2022/1/8 0:00,S,e0fu2-ow5y9-20mxg-f1x8o-ovwib,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,51
136,M2968801977,D00000277,2022/1/7 13:14,2022/1/7 0:00,S,sdklw-rma0b-65g5f-7hh0u-oycb1,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,118
137,M150299145,D00000344,2022/1/8 22:41,2022/1/8 0:00,S,kkq7i-nmpdi-uacub-360da-gr3q8,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,123
138,M4283085237,D00000005,2021/12/16 23:03,2021/12/16 0:00,S,msq88-okl0v-skd3i-enbwl-i1kwe,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,81
139,M4584242092,D00000193,2022/1/5 14:54,2022/1/5 0:00,R,ytd8w-32yhk-zqgb0-9mhgz-vu4y1,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,81
140,M4705467820,D00000140,2022/1/4 11:26,2022/1/4 0:00,S,ddsej-liwvp-9i5gj-oijua-04999,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,90
141,M2259483896,D00000022,2022/1/1 14:27,2022/1/1 0:00,S,n0qf0-vchor-pxe12-zmlv2-keby3,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,119
142,M2675865029,D00000111,2022/1/3 16:38,2022/1/3 0:00,S,11odk-i9hqq-s40ks-8xv9t-xtpkl,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,109
143,M2893338138,D00000305,2022/1/7 21:56,2022/1/7 0:00,S,0viu6-dgl9b-jge19-58fb6-0h43m,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,135
144,M290205212,D00000191,2022/1/5 14:29,2022/1/5 0:00,R,uzo93-u3yh7-fm7e2-4njaq-vjcju,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,113
145,M307650820,D00000336,2022/1/8 20:07,2022/1/8 0:00,S,h9nek-xtz80-v5gmy-3dxtb-e93u7,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,76
146,M135217017,D00000307,2022/1/7 22:26,2022/1/7 0:00,S,i1qyu-y05d4-ilh1w-i6nye-31143,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,88
147,M108972980,D00000234,2022/1/6 13:08,2022/1/6 0:00,S,e0ngi-fgdm0-ulf4u-ca0lt-jl2n0,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,68
148,M425938209,D00000188,2022/1/5 12:42,2022/1/5 0:00,S,i1jfc-54qcp-z6qeh-wd2q9-3ggru,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,114
149,M15795127,D00000296,2022/1/7 19:24,2022/1/7 0:00,R,ax7lo-9dlu2-0xx26-gnpvr-mhi4e,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,97
150,M498276631,D00000314,2022/1/8 9:31,2022/1/8 0:00,S,lzpuv-092d2-9cva8-fn23w-6mjc8,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,134
151,M4868280856,D00000097,2022/1/3 11:19,2022/1/3 0:00,S,3x0pr-axw3k-jmf4o-t1go9-lzv6x,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,109
152,M2492448611,D00000298,2022/1/7 20:01,2022/1/7 0:00,S,8qbc5-hy9j2-samlr-iqmb6-iqjfb,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,76
153,M3709097263,D00000255,2022/1/6 19:03,2022/1/6 0:00,S,od0u9-da8o9-x9f2d-o95w1-17d10,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,100
154,M3440354421,D00000214,2022/1/5 19:06,2022/1/5 0:00,S,ddq60-vwakx-uy018-4bwit-gg3vo,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,130
155,M4343831612,D00000058,2022/1/2 12:42,2022/1/2 0:00,S,7865p-cz81t-0qrmk-4bc71-c5eg4,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,97
156,M208354033,D00000320,2022/1/8 13:34,2022/1/8 0:00,R,gpsta-j8eav-ibxix-z15sg-t9v6o,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,96
157,M523573399,D00000278,2022/1/7 13:19,2022/1/7 0:00,S,4913j-sfjfo-w153b-9yp72-ks4gb,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,127
158,M4983930680,D00000329,2022/1/8 17:50,2022/1/8 0:00,S,0h1m8-fblzo-32ufd-hxpi3-lp0t7,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,98
159,M169415742,D00000360,2022/1/9 12:57,2022/1/9 0:00,S,k9ubf-hzfx2-o2oet-wm41i-jvka9,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,97
160,M2996204412,D00000367,2022/1/9 15:35,2022/1/9 0:00,S,r0pc1-11m6f-vtylf-gpt6s-kzj8i,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,114
161,M2826120270,D00000373,2022/1/9 18:06,2022/1/9 0:00,S,cuo86-bbmb1-yncoy-j3c0k-nb4vl,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,110
162,M3037584278,D00000248,2022/1/6 18:12,2022/1/6 0:00,R,bkqef-u0684-h29zr-7my7q-lhqhd,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,99
163,M4193946607,D00000339,2022/1/8 20:52,2022/1/8 0:00,R,qi6lv-4gjwp-59gpd-pkr5a-24yhs,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,98
164,M2962574681,D00000141,2022/1/4 11:27,2022/1/4 0:00,R,zuxlz-c894q-5fmez-o7wak-pppem,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,44
165,M4967087861,D00000350,2022/1/9 9:18,2022/1/9 0:00,S,6ttrb-y7arl-hhgn4-h2h7h-n9kce,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,106
166,M516605425,D00000276,2022/1/7 13:05,2022/1/7 0:00,S,y1fh1-a0i64-y48a0-qjz87-ja4s9,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,87
167,M91834347,D00000297,2022/1/7 19:38,2022/1/7 0:00,S,hiwmb-bn1gf-zqjli-6h4ey-y4lrj,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,51
168,M2742460481,D00000184,2022/1/5 11:33,2022/1/5 0:00,S,6eg6g-50h3v-n2p4z-h06a3-b6mta,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,51
169,M2431500079,D00000202,2022/1/5 17:10,2022/1/5 0:00,S,tt5d1-d8w53-pnfmv-bbhby-6v8a0,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,118
170,M4127077408,D00000304,2022/1/7 21:40,2022/1/7 0:00,S,vgk2e-cppdk-v69p7-b997i-9xqav,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,125
171,M363062375,D00000364,2022/1/9 13:46,2022/1/9 0:00,S,abxov-t5q7v-rn9g0-bpldw-noqc9,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,94
172,M2800303184,D00000151,2022/1/4 14:36,2022/1/4 0:00,R,kycoc-7sit0-drzmk-ivsf5-2kutr,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,118
173,M44775677,D00000228,2022/1/6 9:17,2022/1/6 0:00,S,fed06-kosov-xf97m-cqg0e-380za,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,127
174,M2758862140,D00000169,2022/1/4 21:17,2022/1/4 0:00,S,r3nne-3y0aq-pxdp6-gnkpm-yt11j,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,87
175,M571943018,D00000383,2022/1/9 23:08,2022/1/9 0:00,S,w0n6w-shlds-x39s7-7ltlq-bn2zq,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,103
176,M153879929,D00000244,2022/1/6 15:11,2022/1/6 0:00,S,fkbex-9cik2-gnujs-lxl8g-wogbr,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,98
177,M294864580,D00000104,2022/1/3 13:21,2022/1/3 0:00,R,cah20-d7ods-i963p-drqvf-8fsvj,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,129
178,M2511860193,D00000338,2022/1/8 20:29,2022/1/8 0:00,R,nfnvy-mimf5-dngbx-5ujrf-rzukz,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,135
179,M2487459452,D00000154,2022/1/4 15:12,2022/1/4 0:00,S,v4c87-gycsu-cvswf-dxk9b-tq4c6,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,97
180,M524313509,D00000361,2022/1/9 13:01,2022/1/9 0:00,S,b1r8a-exxyc-ghmkd-peaa8-v9odi,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,130
181,M4648205900,D00000279,2022/1/7 13:52,2022/1/7 0:00,S,d5p1c-xvhdu-b57pu-q7906-f5g4k,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,101
182,M2552194326,D00000262,2022/1/6 21:43,2022/1/6 0:00,S,jfexc-8ut1m-h6fvm-5mvzh-c82je,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,139
183,M3557433383,D00000285,2022/1/7 16:30,2022/1/7 0:00,S,oypio-glr9z-jl0d6-4aov8-04wxy,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,82
184,M4199269819,D00000319,2022/1/8 12:36,2022/1/8 0:00,R,vw10q-eislz-qgve2-k0ny8-8tcph,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,129
185,M289500398,D00000394,2022/1/10 11:49,2022/1/10 0:00,S,rhsro-p3rjs-2mf8o-nemid-p76uv,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,105
186,M2762613104,D00000292,2022/1/7 18:34,2022/1/7 0:00,S,uesdw-vi7zz-ph5c5-3z67p-zi0dp,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,67
187,M3347441975,D00000096,2022/1/3 11:16,2022/1/3 0:00,R,mpn9h-vej6k-xl5c8-lzl2l-70bck,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,76
188,M3302413384,D00000351,2022/1/9 9:29,2022/1/9 0:00,R,jy1ez-9fvdc-u0enp-cik8d-wnfbd,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,115
189,M111719987,D00000209,2022/1/5 18:04,2022/1/5 0:00,S,pgru5-5ko48-4vb16-akoow-bx516,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,123
190,M551722620,D00000372,2022/1/9 17:54,2022/1/9 0:00,S,3wqea-4bc3h-5eael-sjh5f-5v71a,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,86
191,M4871696871,D00000098,2022/1/3 11:22,2022/1/3 0:00,S,h7k58-vvow9-vobdp-2isew-tebrp,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,47
192,M4927084457,D00000126,2022/1/4 0:13,2022/1/4 0:00,S,pmztx-be666-b2o8f-ayk7r-c8uk2,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,91
193,M2820661006,D00000353,2022/1/9 10:32,2022/1/9 0:00,S,y9rld-8uw1y-aqdpe-f956f-dev7j,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,78
194,M4152368619,D00000371,2022/1/9 16:36,2022/1/9 0:00,S,7i15p-cklbt-98qd1-hf6ja-l3xhv,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,119
195,M3189252718,D00000289,2022/1/7 17:01,2022/1/7 0:00,R,i101o-yzi7t-zh61a-vfqqu-01b2q,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,93
196,M3761850004,D00000300,2022/1/7 20:49,2022/1/7 0:00,R,hy2g2-gj0od-yqoib-1ow7q-8mgpg,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,89
197,M4189147253,D00000288,2022/1/7 16:37,2022/1/7 0:00,T,1h7oy-qn7wq-hhqqv-0rw7b-sab1q,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,110
198,M207616034,D00000280,2022/1/7 14:23,2022/1/7 0:00,S,fmud2-v2948-yt07x-pygz8-jfnct,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,100
199,M2495190630,D00000431,2022/1/10 23:58,2022/1/10 0:00,S,s80go-bdunr-ed28c-evg1z-8bmqb,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,127
200,M2947151943,D00000430,2022/1/10 23:13,2022/1/10 0:00,S,53zb2-q94d3-sh4ok-b1ql7-ontdv,WUX,ZHA,无锡,湛江,WUX,ZHA,2022/1/6 14:00,HO5894,2022/1/6,HO5894_2022-01-06,86
201,M3700394710,D00000200,2022/1/5 16:53,2022/1/5 0:00,R,li9jc-kem0e-ls6qz-dic1g-f085h,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,148
202,M2552179157,D00000198,2022/1/5 16:51,2022/1/5 0:00,S,555nh-qftev-b4z13-8eip8-l7dve,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,95
203,M588903536,D00000231,2022/1/6 11:30,2022/1/6 0:00,R,klj36-ucff0-rkuzg-vhr08-2vl4w,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,124
204,M2530968803,D00000407,2022/1/10 14:16,2022/1/10 0:00,S,mhw28-e87kj-na00k-kpfh8-k2f63,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,129
205,M548027540,D00000257,2022/1/6 19:30,2022/1/6 0:00,R,2ko95-hs10y-q1051-2naw2-4a07a,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,38
206,M2965788575,D00000363,2022/1/9 13:33,2022/1/9 0:00,S,9w7vj-3hoz3-qwmn5-w2ix3-vvlc3,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,103
207,M2418575760,D00000401,2022/1/10 12:41,2022/1/10 0:00,S,dq0om-574wz-wli5k-nzkh1-u4b53,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,97
208,M2795166591,D00000208,2022/1/5 17:35,2022/1/5 0:00,S,0q5ad-mkb75-r123z-6knq1-2pjbx,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,90
209,M2513681298,D00000354,2022/1/9 10:37,2022/1/9 0:00,R,54rbd-zw3cr-58kdv-av5u4-8kzzl,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,127
210,M426007133,D00000267,2022/1/7 8:24,2022/1/7 0:00,S,qkh2q-io3p3-2mobw-hst6a-llxh9,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,96
211,M497039173,D00000348,2022/1/9 1:09,2022/1/9 0:00,R,yxdpw-4fvxr-wowct-1lslz-r7ftt,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,118
212,M4859718201,D00000064,2022/1/2 14:55,2022/1/2 0:00,R,w9n7n-71ym1-qqz4r-olnm1-we1c0,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,128
213,M3240783573,D00000203,2022/1/5 17:11,2022/1/5 0:00,S,f49qf-fmcp4-1xnl9-uuvis-bfpta,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,37
214,M2694756144,D00000388,2022/1/10 9:33,2022/1/10 0:00,S,owlng-8d66y-2kr4l-10zsm-70fij,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,118
215,M2968348026,D00000405,2022/1/10 13:54,2022/1/10 0:00,S,9wes6-jr6w4-0d7i8-mjmwi-meq7m,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,103
216,M2651267577,D00000242,2022/1/6 14:47,2022/1/6 0:00,S,udkio-8wur0-3z7rf-bv1fr-rv2wq,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,60
217,M4752873324,D00000375,2022/1/9 19:05,2022/1/9 0:00,S,plyka-yjvzd-wk8ke-we945-yoy92,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,145
218,M3377670599,D00000206,2022/1/5 17:28,2022/1/5 0:00,R,0qhs4-doo6l-7d8gr-bcd06-9tyeb,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,100
219,M535469663,D00000247,2022/1/6 17:00,2022/1/6 0:00,S,dsgrn-y4z0c-a0yyn-4izmx-vupd3,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,75
220,M64128407,D00000245,2022/1/6 16:40,2022/1/6 0:00,S,uw0a4-yyq59-e2a4q-o3430-jophz,SZX,NKG,深圳,南京,SZX,NKG,2022/1/11 9:35,CZ6587,2022/1/11,CZ6587_2022-01-11,135
